# Density Distribution Data
# NodeID, X, Y, Z, Density
1588, 69.685282, 2.141365, 5.490045, 0.402836
1589, 9.812214, 2.068723, 7.908697, 0.844316
1590, 58.160375, 4.853296, 7.930395, 0.475600
1591, 53.844743, 4.849369, 7.933433, 0.538381
1592, 80.000000, 2.016713, 2.016725, 0.363237
1593, 75.838219, 5.161095, 7.909845, 0.285767
1594, 75.838268, 7.909854, 5.161110, 0.324421
1595, 2.067862, 2.163633, 2.065400, 0.984449
1596, 75.109116, 5.060115, 2.237877, 0.252592
1597, 9.911923, 7.935535, 2.023809, 0.961986
1598, 53.153841, 2.227122, 4.973188, 0.473452
1599, 89.240275, 7.943072, 4.616804, 0.360096
1600, 65.770863, 5.074265, 4.788791, 0.478830
1601, 57.770903, 5.211479, 5.062136, 0.446972
1602, 53.125584, 4.944386, 2.220191, 0.577713
1603, 82.996499, 7.811209, 7.812532, 0.261160
1604, 61.729466, 7.889014, 5.128371, 0.434575
1605, 79.740716, 4.807724, 5.123171, 0.215846
1606, 97.970334, 5.316948, 4.016396, 0.141904
1607, 85.889296, 7.908666, 2.101570, 0.172264
1608, 90.341991, 2.049946, 2.049946, 0.209131
1609, 80.074475, 1.951767, 4.719165, 0.308270
1610, 92.008694, 2.142162, 5.083136, 0.086141
1611, 70.000000, 1.957093, 1.957093, 0.350366
1612, 97.950866, 4.604751, 7.778519, 0.095276
1613, 2.044961, 2.044961, 7.837028, 1.000000
1614, 57.853913, 1.998830, 5.471785, 0.495784
1615, 70.999268, 7.867920, 4.677791, 0.315076
1616, 8.004680, 8.118330, 4.593143, 0.905313
1617, 79.931350, 5.421217, 8.029140, 0.233496
1618, 8.219269, 5.070824, 7.911286, 0.886846
1619, 4.260152, 8.033950, 2.316596, 0.987215
1620, 83.962860, 2.059183, 4.678830, 0.291365
1621, 53.370628, 7.849041, 5.051362, 0.463053
1622, 75.843425, 1.996309, 5.004983, 0.264478
1623, 96.262491, 5.387071, 2.061695, 0.130433
1624, 89.672507, 7.909199, 2.090801, 0.256180
1625, 91.617682, 4.712174, 4.309153, 0.166106
1626, 71.992801, 1.869007, 5.643247, 0.508897
1627, 4.196656, 1.999039, 8.069296, 1.000000
1628, 4.962157, 7.903307, 4.514047, 0.911988
1629, 59.170219, 7.904109, 7.877446, 0.548348
1630, 88.997498, 1.930147, 4.899021, 0.254421
1631, 9.941270, 5.388867, 5.518529, 0.865540
1632, 42.032960, 1.933993, 1.919439, 0.624026
1633, 61.928696, 4.912356, 1.917100, 0.378268
1634, 60.821160, 2.107935, 7.892065, 0.437124
1635, 38.000000, 1.891054, 1.891054, 0.644284
1636, 38.000000, 8.109001, 8.109001, 0.707372
1637, 32.000000, 8.109001, 8.109001, 0.775665
1638, 61.938936, 1.904678, 4.897258, 0.439155
1639, 94.888325, 7.853609, 5.179377, 0.167577
1640, 84.080675, 4.944309, 7.909221, 0.238620
1641, 91.365183, 4.916372, 2.165767, 0.177877
1642, 31.985593, 1.892844, 1.895617, 0.703670
1643, 48.022520, 4.611557, 5.585068, 0.584966
1644, 25.575797, 7.961334, 2.038666, 0.777918
1645, 25.576972, 2.038156, 7.961844, 0.811872
1646, 22.424843, 7.957228, 7.956554, 0.791403
1647, 86.778905, 1.941396, 2.768362, 0.224822
1648, 22.419248, 2.034638, 2.034638, 0.799545
1649, 49.394992, 7.917771, 4.954964, 0.546885
1650, 19.636444, 7.984612, 7.984612, 0.849773
1651, 58.000000, 5.561861, 1.844451, 0.445767
1652, 70.383107, 7.982068, 2.017932, 0.350883
1653, 13.630362, 7.984453, 7.980393, 0.837870
1654, 44.358970, 2.008505, 7.991495, 0.518695
1655, 13.988288, 4.402605, 4.548643, 0.916195
1656, 72.078233, 2.381000, 1.826621, 0.379727
1657, 41.995847, 5.577646, 4.558840, 0.585802
1658, 13.638177, 2.006995, 2.006995, 0.887212
1659, 22.198777, 8.046726, 1.953274, 0.828052
1660, 25.995031, 4.533607, 5.553911, 0.794265
1661, 16.272794, 8.036615, 8.017677, 0.787588
1662, 16.364745, 2.006188, 2.006188, 0.904723
1663, 19.803380, 1.951666, 8.048337, 0.838409
1664, 98.059531, 4.264604, 2.174534, 0.132368
1665, 33.176853, 4.918742, 2.094978, 0.732385
1666, 38.000000, 1.864250, 8.135750, 0.640121
1667, 19.997184, 5.546260, 5.461308, 0.794313
1668, 47.719681, 1.963177, 8.017776, 0.500420
1669, 38.000000, 8.136425, 1.863575, 0.645356
1670, 32.000000, 8.136425, 1.863575, 0.770422
1671, 10.284191, 1.964726, 1.981235, 0.986322
1672, 44.277651, 8.024980, 1.975020, 0.615162
1673, 19.717418, 1.975186, 1.975183, 0.833621
1674, 62.696112, 6.278064, 8.055470, 0.450097
1675, 32.000000, 1.863903, 8.134767, 0.667269
1676, 94.894579, 2.209498, 7.892109, 0.091217
1677, 47.604916, 7.994865, 2.005135, 0.505694
1678, 90.053634, 7.913725, 7.968854, 0.227101
1679, 42.000000, 8.145565, 1.854435, 0.625600
1680, 28.000000, 8.145568, 1.854432, 0.786683
1681, 28.000000, 1.854432, 8.145568, 0.750412
1682, 42.000000, 1.852357, 8.147643, 0.717118
1683, 10.270885, 8.023992, 8.023992, 0.899174
1684, 7.442127, 7.877130, 7.948504, 0.900859
1685, 33.730546, 8.128133, 5.813997, 0.725166
1686, 36.269454, 8.128133, 5.813997, 0.690208
1687, 7.858585, 8.196596, 2.383348, 0.924039
1688, 36.836891, 2.091744, 4.898196, 0.619790
1689, 33.723702, 5.818453, 8.131054, 0.703128
1690, 36.279055, 5.820248, 8.132230, 0.655157
1691, 57.701243, 8.038371, 1.961629, 0.471985
1692, 95.505877, 5.379999, 4.107468, 0.107946
1693, 2.255562, 7.184062, 7.988994, 0.936689
1694, 8.077063, 1.840804, 1.859389, 0.989626
1695, 28.140770, 8.117951, 8.117951, 0.781930
1696, 41.859159, 8.117963, 8.117963, 0.588119
1697, 49.967410, 8.169648, 1.830352, 0.562377
1698, 61.983247, 8.180862, 1.819138, 0.475396
1699, 66.016688, 1.819171, 8.180829, 0.438882
1700, 66.016688, 8.180829, 1.819171, 0.404605
1701, 75.981244, 1.818649, 8.181351, 0.331389
1702, 75.981243, 8.181351, 1.818649, 0.296210
1703, 53.969556, 8.173672, 8.171865, 0.574928
1704, 36.529750, 4.312951, 1.807302, 0.557146
1705, 53.990976, 1.811403, 1.810829, 0.639290
1706, 80.020699, 8.177869, 1.818626, 0.295584
1707, 28.131965, 1.868061, 1.868061, 0.713480
1708, 49.853378, 8.131488, 8.131488, 0.601635
1709, 92.379121, 7.937945, 7.931545, 0.173896
1710, 7.766342, 1.904096, 8.088561, 0.944639
1711, 70.141363, 1.861852, 8.138148, 0.355908
1712, 79.997355, 1.795424, 8.204576, 0.305543
1713, 33.086353, 2.034424, 4.820376, 0.628701
1714, 3.920057, 4.901655, 4.384669, 0.986623
1715, 5.421806, 8.084756, 7.657518, 0.970913
1716, 70.934976, 5.063914, 7.957727, 0.391569
1717, 83.642452, 2.013375, 2.029666, 0.268285
1718, 4.615580, 4.013287, 8.091937, 1.000000
1719, 69.776655, 4.176644, 5.567741, 0.351939
1720, 57.732374, 8.203218, 4.389604, 0.449957
1721, 4.585626, 1.935667, 1.936424, 1.000000
1722, 91.325212, 4.053100, 7.303178, 0.142268
1723, 65.695734, 1.785676, 4.371033, 0.430497
1724, 54.730628, 1.803249, 6.170783, 0.504012
1725, 98.165606, 7.727193, 4.575076, 0.118648
1726, 84.480837, 8.076091, 4.483964, 0.219457
1727, 65.687944, 4.365568, 1.783398, 0.416459
1728, 79.682105, 4.376292, 1.775975, 0.242648
1729, 72.464089, 5.878122, 1.824187, 0.336418
1730, 49.191536, 5.153574, 7.990614, 0.605968
1731, 95.686360, 8.189450, 7.991660, 0.170679
1732, 49.416441, 1.765557, 4.204610, 0.520211
1733, 94.737558, 4.207042, 8.143911, 0.212799
1734, 95.785285, 1.918280, 5.753227, 0.157145
1735, 69.132358, 5.646468, 3.480591, 0.365523
1736, 83.929079, 8.219979, 1.791920, 0.239260
